"city","lat","lng","population", "country"
"Milton","-46.1167","169.9670","2210","New Zealand"
"Bunnythorpe","-40.2833","175.6333","720","New Zealand"
"Foxton","-40.4717","175.2858","3310","New Zealand"
"Kurow","-44.7333","170.4667","380","New Zealand"
"Hinds","-44.0000","171.5670","310","New Zealand"
"Middlemarch","-45.5167","170.1167","160","New Zealand"
"Te Horo Beach","-40.7920","175.0820","360","New Zealand"
"Okere Falls","-38.0160","176.3440","410","New Zealand"
"Mahia Beach","-39.0850","177.8730","200","New Zealand"
"Sanson","-40.2203","175.4242","630","New Zealand"
"Grahams Beach","-37.0560","174.6660","140","New Zealand"
"Foxton Beach","-40.4611","175.2242","2090","New Zealand"
"Leeston","-43.7667","172.3000","2370","New Zealand"
"Cromwell","-45.0400","169.2000","6480","New Zealand"
"Awanui","-35.0478","173.2561","540","New Zealand"
"Harihari","-43.1480","170.5520","260","New Zealand"
"Tokomaru","-40.4720","175.5090","590","New Zealand"
"Te Araroa","-37.6333","178.3667","160","New Zealand"
"New Plymouth","-39.0578","174.0742","57600","New Zealand"
"Patea","-39.7572","174.4767","1240","New Zealand"
"Tikitere","-38.0650","176.3610","750","New Zealand"
"Little River","-43.7667","172.7833","290","New Zealand"
"Ranfurly","-45.1333","170.1000","740","New Zealand"
"Marton","-40.0692","175.3783","5470","New Zealand"
"Waipapa","-35.2090","173.9200","190","New Zealand"
"Katikati","-37.5500","175.9167","5420","New Zealand"
"Marahau","-41.0078","173.0090","250","New Zealand"
"Arthur's Pass","-42.9460","171.5650","50","New Zealand"
"Wellsford","-36.2958","174.5233","2140","New Zealand"
"Pounawea","-46.4750","169.6943","51","New Zealand"
"Pokeno","-37.2430","175.0180","4020","New Zealand"
"Waiuku","-37.2500","174.7333","9660","New Zealand"
"Omarama","-44.4833","169.9667","310","New Zealand"
"Wanaka","-44.7081","169.1239","8900","New Zealand"
"Maungatapere","-35.7550","174.2078","290","New Zealand"
"Waiinu Beach","-39.8630","174.7460","81","New Zealand"
"Balfour","-45.8400","168.5870","120","New Zealand"
"Pataua","-35.7200","174.5250","200","New Zealand"
"Mapua","-41.2470","173.0900","1360","New Zealand"
"Waihi Beach","-37.4050","175.9410","2720","New Zealand"
"Riverhead","-36.7500","174.6000","3300","New Zealand"
"Whangapoua","-36.7130","175.6140","90","New Zealand"
"Kennington","-46.3919","168.4531","120","New Zealand"
"Leithfield Beach","-43.2110","172.7530","410","New Zealand"
"Otautau","-46.1450","168.0000","790","New Zealand"
"Himatangi Beach","-40.3717","175.2350","530","New Zealand"
"Pirongia","-37.9930","175.2020","1280","New Zealand"
"Kaniere","-42.7481","171.0072","300","New Zealand"
"Manapouri","-45.5669","167.6115","240","New Zealand"
"Ngunguru","-35.6344","174.5000","1230","New Zealand"
"Waiau Pa","-37.1370","174.7520","480","New Zealand"
"Hampden","-45.3277","170.8170","339","New Zealand"
"Hawera","-39.5833","174.2833","10300","New Zealand"
"Alexandra","-45.2492","169.3797","5790","New Zealand"
"Palmerston North","-40.3549","175.6095","81500","New Zealand"
"Hikurangi","-35.5983","174.2867","1760","New Zealand"
"Methven","-43.6333","171.6500","1900","New Zealand"
"Matamata","-37.8097","175.7733","8460","New Zealand"
"Waihou","-37.5740","175.6740","330","New Zealand"
"Takamatua Bay","-43.7833","172.9708","111","New Zealand"
"Waitangi","-35.2661","174.0800","51","New Zealand"
"Amberley Beach","-43.1720","172.7790","180","New Zealand"
"Kaikoura","-42.4000","173.6814","2210","New Zealand"
"Meremere","-37.3200","175.0690","620","New Zealand"
"Waimangaroa","-41.7167","171.7670","231","New Zealand"
"Pohara","-40.8340","172.8850","550","New Zealand"
"Hanmer Springs","-42.5167","172.8167","1100","New Zealand"
"Whanganui","-39.9333","175.0500","42200","New Zealand"
"Ohau","-40.6600","175.2500","800","New Zealand"
"Clinton","-46.2000","169.3670","300","New Zealand"
"Renwick","-41.5099","173.8282","2928","New Zealand"
"Hiwinui","-40.2710","175.7040","360","New Zealand"
"Oxford","-43.2980","172.1880","2370","New Zealand"
"Eltham","-39.4297","174.2992","2040","New Zealand"
"Pukekohe East","-37.1950","174.9481","26300","New Zealand"
"Tapu","-36.9833","175.5017","260","New Zealand"
"Cave","-44.3099","170.9524","80","New Zealand"
"Koitiata","-40.0744","175.1397","130","New Zealand"
"Glenbrook Beach","-37.1630","174.7130","320","New Zealand"
"Waikanae","-40.8760","175.0640","13650","New Zealand"
"Clyde","-45.1910","169.3270","1200","New Zealand"
"Waimarama","-39.8160","176.9900","240","New Zealand"
"Dargaville","-35.9333","173.8833","5170","New Zealand"
"Karamea","-41.2500","172.1170","380","New Zealand"
"Duntroon","-44.8547","170.6839","100","New Zealand"
"Rawene","-35.3961","173.5050","530","New Zealand"
"Bannockburn","-45.0890","169.1580","580","New Zealand"
"Burnham","-43.6150","172.3150","1290","New Zealand"
"Taipa","-34.9960","173.4620","180","New Zealand"
"Duvauchelle","-43.7498","172.9321","180","New Zealand"
"Edendale","-46.3167","168.7833","600","New Zealand"
"Woodlands","-46.3590","168.5470","276","New Zealand"
"Paerata","-37.1680","174.8980","560","New Zealand"
"Ruawai","-36.1364","174.0239","500","New Zealand"
"Kerikeri Inlet","-35.2150","174.0270","480","New Zealand"
"Mokau","-38.6993","174.6176","120","New Zealand"
"Piopio","-38.4665","175.0155","480","New Zealand"
"Ruakaka","-35.9084","174.4596","2830","New Zealand"
"Waimauku","-36.7686","174.4933","1400","New Zealand"
"Kaimaumau","-34.9210","173.2660","160","New Zealand"
"Porirua","-41.1333","174.8500","59600","New Zealand"
"Taupo","-38.6900","176.0800","25400","New Zealand"
"Pukenui","-34.8140","173.1120","750","New Zealand"
"Normanby","-39.5333","174.2670","1090","New Zealand"
"Matarangi","-36.7310","175.6630","520","New Zealand"
"Midhirst","-39.2930","174.2660","260","New Zealand"
"Te Awanga","-39.6333","176.9830","840","New Zealand"
"Nightcaps","-45.9710","168.0320","310","New Zealand"
"Te Kaha","-37.7400","177.6781","340","New Zealand"
"Tirau","-37.9780","175.7570","860","New Zealand"
"Parua Bay","-35.7700","174.4592","640","New Zealand"
"Cambridge","-37.8833","175.4667","20500","New Zealand"
"Kumara","-42.6333","171.1830","290","New Zealand"
"Palmerston","-45.4840","170.7153","1000","New Zealand"
"Hihi","-34.9730","173.5400","190","New Zealand"
"Balclutha","-46.2417","169.7333","4230","New Zealand"
"Wallacetown","-46.3350","168.2880","730","New Zealand"
"Kohukohu","-35.3620","173.5440","180","New Zealand"
"Hororata","-43.5333","171.9500","220","New Zealand"
"Arrowtown","-44.9425","168.8358","2950","New Zealand"
"Omakau","-45.1167","169.6000","370","New Zealand"
"Otorohanga","-38.1833","175.2000","3240","New Zealand"
"Pahi","-36.1570","174.2260","260","New Zealand"
"Ngaruawahia","-37.6680","175.1470","7740","New Zealand"
"Hawarden","-42.9230","172.6410","250","New Zealand"
"Waharoa","-37.7600","175.7530","680","New Zealand"
"Longburn","-40.3833","175.5500","370","New Zealand"
"Darfield","-43.4880","172.1090","2900","New Zealand"
"Naseby","-45.0240","170.1460","130","New Zealand"
"Shelly Beach","-36.5720","174.3750","260","New Zealand"
"Kawakawa","-35.3831","174.0667","1610","New Zealand"
"Winchester","-44.1890","171.2800","270","New Zealand"
"Feilding","-40.2250","175.5650","17050","New Zealand"
"Hawea Flat","-44.6520","169.2890","630","New Zealand"
"Woodend","-43.3167","172.6670","3100","New Zealand"
"Manakau","-40.7150","175.2190","500","New Zealand"
"Coopers Beach","-34.9930","173.5090","660","New Zealand"
"Franz Josef / Waiau","-43.3880","170.1820","530","New Zealand"
"Kuratau","-38.8933","175.7700","100","New Zealand"
"Springston","-43.6448","172.4262","560","New Zealand"
"Ratana","-40.0400","175.1760","345","New Zealand"
"Runanga","-42.4006","171.2514","1230","New Zealand"
"Stirling","-46.2480","169.7820","340","New Zealand"
"Omapere","-35.5344","173.3879","450","New Zealand"
"Ohai","-45.9350","167.9530","270","New Zealand"
"Rukuhia","-37.8520","175.3090","170","New Zealand"
"Te Kopuru","-36.0290","173.9210","530","New Zealand"
"Haumoana","-39.6167","176.9500","1290","New Zealand"
"Waihi","-37.3930","175.8320","5740","New Zealand"
"Paeroa","-37.3667","175.6670","4510","New Zealand"
"Lawrence","-45.9000","169.6833","460","New Zealand"
"Taieri Mouth","-46.0543","170.1921","280","New Zealand"
"Paengaroa","-37.8224","176.4114","870","New Zealand"
"Purakaunui","-45.7500","170.6340","210","New Zealand"
"Waitoa","-37.6020","175.6290","300","New Zealand"
"Takaka","-40.8500","172.8000","1390","New Zealand"
"Paparoa","-36.0983","174.2394","380","New Zealand"
"Saint Arnaud","-41.8033","172.8450","130","New Zealand"
"Whatawhata","-37.8000","175.1500","320","New Zealand"
"Whangaroa","-35.0522","173.7419","150","New Zealand"
"Richmond","-41.3333","173.1833","17250","New Zealand"
"Nuhaka","-39.0461","177.7400","210","New Zealand"
"Milford Huts","-44.2760","171.3480","90","New Zealand"
"Grovetown","-41.4811","173.9681","380","New Zealand"
"Whiritoa","-37.2828","175.9008","250","New Zealand"
"Raurimu","-39.1210","175.3840","70","New Zealand"
"National Park","-39.1736","175.3972","230","New Zealand"
"Waitarere","-40.5500","175.2000","750","New Zealand"
"Culverden","-42.7760","172.8550","370","New Zealand"
"Ngatea","-37.2800","175.4930","1550","New Zealand"
"Wellington","-41.2889","174.7772","418500","New Zealand"
"Kaitangata","-46.2750","169.8500","760","New Zealand"
"Porangahau","-40.3019","176.6126","160","New Zealand"
"Te Henga","-36.8830","174.4530","280","New Zealand"
"Omaha","-36.3320","174.7750","800","New Zealand"
"Greymouth","-42.4667","171.2000","8170","New Zealand"
"Te Hana","-36.2570","174.5080","110","New Zealand"
"Doyleston","-43.7480","172.3270","340","New Zealand"
"Glenavy","-44.9167","171.1000","210","New Zealand"
"Okiato","-35.3040","174.1220","200","New Zealand"
"Bluff","-46.6000","168.3333","1880","New Zealand"
"Kai Iwi","-39.8480","174.9320","150","New Zealand"
"Whakatane","-37.9640","176.9840","16700","New Zealand"
"Mangaore","-40.5750","175.4450","80","New Zealand"
"Tokomaru Bay","-38.1333","178.3000","470","New Zealand"
"Riversdale","-45.8990","168.7390","405","New Zealand"
"Taihape","-39.6767","175.7967","1790","New Zealand"
"Hicks Bay","-37.5910","178.2910","180","New Zealand"
"Taupiri","-37.6150","175.1900","530","New Zealand"
"Tangimoana","-40.2950","175.2480","310","New Zealand"
"Glenorchy","-44.8500","168.3833","380","New Zealand"
"Waitotara","-39.8058","174.7344","72","New Zealand"
"Turua","-37.2419","175.5681","400","New Zealand"
"Leigh","-36.2900","174.8020","650","New Zealand"
"Raglan","-37.8000","174.8710","3590","New Zealand"
"Bombay","-37.1910","174.9880","740","New Zealand"
"Ashhurst","-40.3000","175.7500","3160","New Zealand"
"Kaipara Flats","-36.5182","174.4002","180","New Zealand"
"West Melton","-43.5240","172.3698","2440","New Zealand"
"Manutuke","-38.6820","177.9100","420","New Zealand"
"Tutukaka","-35.6100","174.5240","790","New Zealand"
"Thames","-37.1383","175.5375","7680","New Zealand"
"Warkworth","-36.4000","174.6667","6220","New Zealand"
"Tokoroa","-38.2200","175.8720","14300","New Zealand"
"Parau","-36.9667","174.6170","530","New Zealand"
"Wakefield","-41.4044","173.0483","2570","New Zealand"
"Port Waikato","-37.3860","174.7310","560","New Zealand"
"Springfield","-43.3347","171.9282","315","New Zealand"
"Waikaia","-45.7250","168.8481","140","New Zealand"
"Kakanui","-45.1833","170.9000","402","New Zealand"
"Castlepoint","-40.8986","176.2206","60","New Zealand"
"Waitakere","-36.8490","174.5430","208100","New Zealand"
"Seddon","-41.6700","174.0736","580","New Zealand"
"Pahiatua","-40.4533","175.8408","2820","New Zealand"
"Paraparaumu","-40.9167","175.0167","30100","New Zealand"
"Rangataua","-39.4290","175.4550","140","New Zealand"
"Tolaga Bay","-38.3711","178.3000","890","New Zealand"
"Horotiu","-37.6986","175.1956","690","New Zealand"
"Waikino","-37.4061","175.7711","320","New Zealand"
"Reefton","-42.1167","171.8670","1010","New Zealand"
"Mangawhai","-36.1264","174.5747","1800","New Zealand"
"Point Wells","-36.3220","174.7570","560","New Zealand"
"Cheviot","-42.8128","173.2739","372","New Zealand"
"Luggate","-44.7488","169.2700","600","New Zealand"
"Rongotea","-40.2930","175.4250","690","New Zealand"
"Ormondville","-40.1080","176.2640","70","New Zealand"
"Onemana","-37.1520","175.8780","170","New Zealand"
"Ross","-42.8989","170.8171","285","New Zealand"
"Waitangi","-43.9510","-176.5610","177","New Zealand"
"Woodbury","-44.0340","171.2090","110","New Zealand"
"Collingwood","-40.6772","172.6828","300","New Zealand"
"Moerewa","-35.3833","174.0330","1850","New Zealand"
"Wairakei Village","-38.6190","176.1030","550","New Zealand"
"Hahei","-36.8400","175.8030","280","New Zealand"
"Pongaroa","-40.5431","176.1931","90","New Zealand"
"Pohangina","-40.1740","175.7870","220","New Zealand"
"Lake Okareka","-38.1680","176.3460","520","New Zealand"
"Cable Bay","-34.9930","173.4830","1020","New Zealand"
"Mamaku","-38.0953","176.0786","900","New Zealand"
"Winton","-46.1430","168.3240","2470","New Zealand"
"Prebbleton","-43.5783","172.5133","4970","New Zealand"
"Glencoe","-46.1920","168.6460","9750","New Zealand"
"Urenui","-38.9978","174.3903","430","New Zealand"
"Matapouri","-35.5653","174.5042","220","New Zealand"
"Shannon","-40.5472","175.4107","1520","New Zealand"
"Motuoapa","-38.9330","175.8740","390","New Zealand"
"Kuaotunu","-36.7221","175.7302","260","New Zealand"
"Halfmoon Bay","-46.8990","168.1270","378","New Zealand"
"Wairoa","-39.0420","177.4230","4870","New Zealand"
"Allanton","-45.9167","170.2670","310","New Zealand"
"Tuai","-38.8111","177.1469","230","New Zealand"
"Northcote","-36.7913","174.7758","205605","New Zealand"
"Kawakawa Bay","-36.9333","175.1667","690","New Zealand"
"Turangi","-38.9890","175.8100","3650","New Zealand"
"Piha","-36.9500","174.4690","1060","New Zealand"
"Invercargill","-46.4290","168.3620","50200","New Zealand"
"Rotorua","-38.1378","176.2514","58500","New Zealand"
"Amberley","-43.1556","172.7306","2270","New Zealand"
"Takapau","-40.0270","176.3490","640","New Zealand"
"Taneatua","-38.0640","177.0040","980","New Zealand"
