"city","lat","lng","population", "country"
"Galvarino","-38.4000","-72.7833","11996","Chile"
"Chillan Viejo","-36.6229","-72.1317","27359","Chile"
"Los Vilos","-31.9000","-71.5167","21382","Chile"
"La Junta","-43.9721","-72.4053","1431","Chile"
"Isla de Maipo","-33.7500","-70.9000","36219","Chile"
"Lo Miranda","-34.1957","-70.8891","9000","Chile"
"Lagunas","-20.9829","-69.6833","10","Chile"
"Balsadero Rio Verde","-52.6500","-71.4666","358","Chile"
"Cochamo","-41.5000","-72.3167","3908","Chile"
"Papudo","-32.5167","-71.4500","6356","Chile"
"Valdivia","-39.8142","-73.2459","150048","Chile"
"Puerto Harris","-53.8352","-70.4531","296","Chile"
"Futrono","-40.1333","-72.4000","15.67","Chile"
"Victoria","-38.2167","-72.3333","34890","Chile"
"Curico","-34.9800","-71.2400","113711","Chile"
"Chanaral","-29.0772","-71.4906","13543","Chile"
"Ancud","-41.8682","-73.8287","38991","Chile"
"Dalcahue","-42.3796","-73.6473","7120","Chile"
"Maria Pinto","-33.5333","-71.1333","10343","Chile"
"Palena","-43.6178","-71.8039","1045","Chile"
"La Ligua","-32.4494","-71.2317","19127","Chile"
"Curanilahue","-37.4667","-73.3500","32288","Chile"
"Pozo Almonte","-20.2597","-69.7862","9277","Chile"
"Villa Blanca","-19.5452","-68.6728","100","Chile"
"San Pedro de Atacama","-22.9108","-68.2001","5347","Chile"
"Concon","-32.9167","-71.5167","32273","Chile"
"Maipu","-33.5167","-70.7667","521627","Chile"
"Oficina Maria Elena","-22.3500","-69.6667","6457","Chile"
"Huara","-19.9667","-69.7667","3510","Chile"
"Loncoche","-39.3669","-72.6308","15590","Chile"
"Vina del Mar","-33.0245","-71.5518","332875","Chile"
"Palmilla","-34.6000","-71.3667","11844","Chile"
"Constitucion","-35.3333","-72.4167","37917","Chile"
"Berenguela","-19.0956","-69.1104","32","Chile"
"Villa Alemana","-33.0428","-71.3744","125140","Chile"
"Puerto Varas","-41.3178","-72.9827","26172","Chile"
"Lanco","-39.4523","-72.7755","8521","Chile"
"Andacollo","-30.2167","-71.0833","11044","Chile"
"Negreiros","-19.8615","-69.8486","3425","Chile"
"Pumanque","-34.6000","-71.6667","3421","Chile"
"La Punta","-34.0125","-70.6501","6990","Chile"
"San Juan","-42.3353","-73.5045","66","Chile"
"Lago Ranco","-40.3167","-72.5000","9896","Chile"
"Socoroma","-18.2636","-69.6023","430","Chile"
"Panguipulli","-39.6419","-72.3334","11091","Chile"
"Collipulli","-37.9500","-72.4333","16392","Chile"
"Curacautin","-38.4333","-71.8833","16418","Chile"
"La Serena","-29.9027","-71.2520","195382","Chile"
"Chuquicamata","-22.3200","-68.9300","11941","Chile"
"Yungay","-37.1194","-72.0189","10884","Chile"
"Pucon","-39.2667","-71.9667","28923","Chile"
"Cabildo","-32.4267","-71.0664","19388","Chile"
"Angol","-37.7988","-72.7086","48608","Chile"
"Lebu","-37.6103","-73.6561","22345","Chile"
"Puerto Bories","-51.6895","-72.5361","43","Chile"
"Punta Arenas","-53.1627","-70.9081","123403","Chile"
"Cerro Castillo","-51.2562","-72.3447","130","Chile"
"Chile Chico","-46.5376","-71.7293","3129","Chile"
"Nancul","-39.2816","-72.3086","1620","Chile"
"Carahue","-38.7000","-73.1667","25696","Chile"
"Colina","-33.2000","-70.6833","146207","Chile"
"San Jose de Maipo","-33.6333","-70.3667","13376","Chile"
"Fresia","-41.1531","-73.4223","7328","Chile"
"Tolten","-39.2166","-73.2123","2293","Chile"
"La Reina","-33.4500","-70.5500","92787","Chile"
"Laraquete","-37.1677","-73.1859","5014","Chile"
"Melinka","-43.8975","-73.7464","1329","Chile"
"Dichato","-36.5486","-72.9361","4486","Chile"
"Calama","-22.4624","-68.9272","157575","Chile"
"Vicuna","-30.0167","-70.7000","13496","Chile"
"Copiapo","-27.3665","-70.3323","150804","Chile"
"San Pedro","-33.9000","-71.4667","9726","Chile"
"Los Angeles","-37.4707","-72.3517","143023","Chile"
"Valparaiso","-33.0458","-71.6197","296655","Chile"
"Batuco","-33.2299","-70.8085","16784","Chile"
"Santa Barbara","-37.6667","-72.0167","3494","Chile"
"Casablanca","-33.3167","-71.4167","21874","Chile"
"Iquique","-20.2141","-70.1524","188003","Chile"
"Taltal","-25.4000","-70.4700","10018","Chile"
"Puren","-38.0121","-73.0504","12868","Chile"
"Ovalle","-30.6031","-71.2030","75864","Chile"
"Quirihue","-36.2833","-72.5333","6529","Chile"
"Tenaun","-42.3321","-73.3738","169","Chile"
"Contulmo","-38.0000","-73.2333","5581","Chile"
"Santiago","-33.4500","-70.6667","7007000","Chile"
"Mejillones","-23.1000","-70.4500","2041","Chile"
"El Tabo","-33.4500","-71.6667","13286","Chile"
"Quinchao","-42.5333","-73.4167","8088","Chile"
"El Palqui","-30.7679","-70.9433","6175","Chile"
"Diego de Almagro","-26.3667","-70.0500","13925","Chile"
"Parral","-36.1500","-71.8333","39404","Chile"
"Canete","-37.8000","-73.3833","34537","Chile"
"Chonchi","-42.6238","-73.7725","5632","Chile"
"San Antonio","-33.5809","-71.6132","86239","Chile"
"Puerto Montt","-41.4718","-72.9396","169736","Chile"
"San Javier","-35.5924","-71.7353","29017","Chile"
"Rancagua","-34.1654","-70.7398","231370","Chile"
"Puerto Williams","-54.9341","-67.6109","1868","Chile"
"Talagante","-33.6667","-70.9333","56990","Chile"
"Catapilco","-32.5664","-71.2752","2020","Chile"
"Caldera","-27.0667","-70.8167","10259","Chile"
"Villa O'Higgins","-48.4679","-72.5600","250","Chile"
"Talcahuano","-36.7145","-73.1141","147831","Chile"
"San Joaquin","-33.5000","-70.6167","94492","Chile"
"Las Cabras","-34.3000","-71.3167","24640","Chile"
"Pinto","-36.7000","-71.9000","10595","Chile"
"Calbuco","-41.7712","-73.1275","15903","Chile"
"Villarrica","-39.2667","-72.2167","55478","Chile"
"Cochrane","-47.2539","-72.5732","2789","Chile"
"Puerto Navarino","-54.9256","-68.3239","0","Chile"
"Hijuelas","-32.8000","-71.1667","17988","Chile"
"Quinchamali","-36.6484","-72.4034","1276","Chile"
"Pichidegua","-34.3500","-71.3000","19714","Chile"
"Pelluhue","-35.8333","-72.6333","7202","Chile"
"Las Condes","-33.4167","-70.5833","249893","Chile"
"San Francisco de Mostazal","-33.9799","-70.7122","12719","Chile"
"Porvenir","-53.2956","-70.3687","5992","Chile"
"Chillan","-36.6067","-72.1033","164270","Chile"
"Quilpue","-33.0498","-71.4415","147991","Chile"
"Puente Alto","-33.6167","-70.5833","573935","Chile"
"Timar","-18.7500","-69.6917","165","Chile"
"Punitaqui","-30.9000","-71.2667","10956","Chile"
"Buin","-33.7333","-70.7500","96614","Chile"
"Hanga Roa","-27.1492","-109.4323","7163","Chile"
"Salamanca","-31.7667","-70.9667","25326","Chile"
"Espejo","-33.5333","-70.7167","98804","Chile"
"Toconao","-23.1829","-68.0166","378","Chile"
"Collacagua","-20.0392","-68.8305","1","Chile"
"Hualqui","-36.9759","-72.9384","20968","Chile"
"Aldachildo","-42.5838","-73.6123","194","Chile"
"Ventanas","-32.7419","-71.4839","8314","Chile"
"Catalina","-25.2334","-69.7189","0","Chile"
"Quellon","-43.1201","-73.6203","7029","Chile"
"Placilla de Penuelas","-33.1156","-71.5678","39344","Chile"
"Cunaco","-34.6512","-71.2839","2560","Chile"
"Coyhaique","-45.5712","-72.0685","61210","Chile"
"Alto Hospicio","-20.2500","-70.1167","108375","Chile"
"Chiguayante","-36.9167","-73.0167","85863","Chile"
"Curimon","-32.7861","-70.6842","2648","Chile"
"Alerce","-41.3969","-72.9037","42267","Chile"
"Puerto Toro","-55.0834","-67.0759","55","Chile"
"Cuya","-19.1597","-70.1794","20","Chile"
"Antofagasta","-23.6464","-70.3980","348517","Chile"
"Arauco","-37.2463","-73.3175","17597","Chile"
"Rio Bueno","-40.3337","-72.9568","16909","Chile"
"Osorno","-40.5739","-73.1336","154131","Chile"
"Camina","-19.3000","-69.4167","1250","Chile"
"Achao","-42.4711","-73.4881","3196","Chile"
"Chaiten","-42.9193","-72.7088","5071","Chile"
"La Union","-40.2952","-73.0822","26517","Chile"
"Conaripe","-39.5679","-72.0075","1477","Chile"
"Puerto Chacabuco","-45.4616","-72.8135","1239","Chile"
"Concepcion","-36.8200","-73.0445","889725","Chile"
"Villa Tehuelche","-52.4271","-71.4143","151","Chile"
"Lota","-37.0944","-73.1563","43272","Chile"
"Vallenar","-28.5700","-70.7600","44895","Chile"
"Lampa","-33.2864","-70.8729","37599","Chile"
"Coquimbo","-29.9532","-71.3380","204068","Chile"
"Puchuncavi","-32.7261","-71.4151","5271","Chile"
"Alto del Carmen","-28.9336","-70.4623","5299","Chile"
"Cartagena","-33.5500","-71.6000","22738","Chile"
"Purranque","-40.9167","-73.1667","20949","Chile"
"Penco","-36.7333","-72.9833","47367","Chile"
"Quillota","-32.8799","-71.2474","73261","Chile"
"La Florida","-33.5500","-70.5667","366916","Chile"
